annotation_count,api_path,artist_names,full_title,header_image_thumbnail_url,header_image_url,id,language,lyrics_owner_id,lyrics_state,path,pyongs_count,relationships_index_url,release_date_components,release_date_for_display,release_date_with_abbreviated_month_for_display,song_art_image_thumbnail_url,song_art_image_url,stats,title,title_with_featured,url,featured_artists,primary_artist
1,/songs/2102260,Vance Joy,Wasted Time (Lost Kings Remix) by Vance Joy,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.300x300x1.jpg,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg,2102260,en,1549345,complete,/Vance-joy-wasted-time-lost-kings-remix-lyrics,,https://genius.com/Vance-joy-wasted-time-lost-kings-remix-sample,,,,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.300x300x1.jpg,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Wasted Time (Lost Kings Remix),Wasted Time (Lost Kings Remix),https://genius.com/Vance-joy-wasted-time-lost-kings-remix-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}"
0,/songs/7984835,Vance Joy,Wavelength by Vance Joy,https://images.genius.com/38ee56e9cdb39464d98377283b4a9a92.300x300x1.jpg,https://images.genius.com/38ee56e9cdb39464d98377283b4a9a92.1000x1000x1.jpg,7984835,en,10665984,complete,/Vance-joy-wavelength-lyrics,,https://genius.com/Vance-joy-wavelength-sample,"{'year': 2022, 'month': 6, 'day': 10}","June 10, 2022","Jun. 10, 2022",https://images.genius.com/38ee56e9cdb39464d98377283b4a9a92.300x300x1.jpg,https://images.genius.com/38ee56e9cdb39464d98377283b4a9a92.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Wavelength,Wavelength,https://genius.com/Vance-joy-wavelength-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}"
0,/songs/7984833,Vance Joy,Way That I'm Going by Vance Joy,https://images.genius.com/38ee56e9cdb39464d98377283b4a9a92.300x300x1.jpg,https://images.genius.com/38ee56e9cdb39464d98377283b4a9a92.1000x1000x1.jpg,7984833,en,10665984,complete,/Vance-joy-way-that-im-going-lyrics,,https://genius.com/Vance-joy-way-that-im-going-sample,"{'year': 2022, 'month': 6, 'day': 10}","June 10, 2022","Jun. 10, 2022",https://images.genius.com/38ee56e9cdb39464d98377283b4a9a92.300x300x1.jpg,https://images.genius.com/38ee56e9cdb39464d98377283b4a9a92.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Way That I’m Going,Way That I'm Going,https://genius.com/Vance-joy-way-that-im-going-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}"
0,/songs/533563,Vance Joy,We All Die Trying to Get It Right by Vance Joy,https://images.genius.com/b39eaa9c17c400ae055e90a5a7a8e7b3.300x300x1.jpg,https://images.genius.com/b39eaa9c17c400ae055e90a5a7a8e7b3.1000x1000x1.jpg,533563,en,851512,complete,/Vance-joy-we-all-die-trying-to-get-it-right-lyrics,2,https://genius.com/Vance-joy-we-all-die-trying-to-get-it-right-sample,"{'year': 2014, 'month': 9, 'day': 5}","September 5, 2014","Sep. 5, 2014",https://images.genius.com/b39eaa9c17c400ae055e90a5a7a8e7b3.300x300x1.jpg,https://images.genius.com/b39eaa9c17c400ae055e90a5a7a8e7b3.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 9750}",We All Die Trying to Get It Right,We All Die Trying to Get It Right,https://genius.com/Vance-joy-we-all-die-trying-to-get-it-right-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}"
1,/songs/3410965,Vance Joy,We're Going Home by Vance Joy,https://images.genius.com/ebfa3436afb13f3842ce798781c68ef4.300x300x1.jpg,https://images.genius.com/ebfa3436afb13f3842ce798781c68ef4.960x960x1.jpg,3410965,en,1717255,complete,/Vance-joy-were-going-home-lyrics,12,https://genius.com/Vance-joy-were-going-home-sample,"{'year': 2018, 'month': 1, 'day': 12}","January 12, 2018","Jan. 12, 2018",https://images.genius.com/ebfa3436afb13f3842ce798781c68ef4.300x300x1.jpg,https://images.genius.com/ebfa3436afb13f3842ce798781c68ef4.960x960x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 50389}",We’re Going Home,We're Going Home,https://genius.com/Vance-joy-were-going-home-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}"
0,/songs/6372393,Vance Joy,We're Going Home (Live at Red Rocks Amphitheatre) by Vance Joy,https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.300x300x1.jpg,https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.1000x1000x1.jpg,6372393,en,6268779,complete,/Vance-joy-were-going-home-live-at-red-rocks-amphitheatre-lyrics,,https://genius.com/Vance-joy-were-going-home-live-at-red-rocks-amphitheatre-sample,"{'year': 2018, 'month': 11, 'day': 16}","November 16, 2018","Nov. 16, 2018",https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.300x300x1.jpg,https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",We’re Going Home (Live at Red Rocks Amphitheatre),We're Going Home (Live at Red Rocks Amphitheatre),https://genius.com/Vance-joy-were-going-home-live-at-red-rocks-amphitheatre-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}"
0,/songs/8816001,Jace Fairis,"When someone requests Riptide, but you only listen to Folk-Punk by Jace Fairis",https://images.genius.com/8d6226ba181ef0b2ae1d17c81852217d.300x259x1.jpg,https://images.genius.com/8d6226ba181ef0b2ae1d17c81852217d.698x602x1.jpg,8816001,en,17327618,complete,/Jace-fairis-when-someone-requests-riptide-but-you-only-listen-to-folk-punk-lyrics,,https://genius.com/Jace-fairis-when-someone-requests-riptide-but-you-only-listen-to-folk-punk-sample,"{'year': 2020, 'month': 8, 'day': 17}","August 17, 2020","Aug. 17, 2020",https://images.genius.com/8d6226ba181ef0b2ae1d17c81852217d.300x259x1.jpg,https://images.genius.com/8d6226ba181ef0b2ae1d17c81852217d.698x602x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}","When someone requests Riptide, but you only listen to Folk-Punk","When someone requests Riptide, but you only listen to Folk-Punk",https://genius.com/Jace-fairis-when-someone-requests-riptide-but-you-only-listen-to-folk-punk-lyrics,[],"{'api_path': '/artists/3437321', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1678135097', 'id': 3437321, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1678135097', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jace Fairis', 'url': 'https://genius.com/artists/Jace-fairis'}"
0,/songs/3410973,Vance Joy,Where We Start by Vance Joy,https://images.genius.com/ebfa3436afb13f3842ce798781c68ef4.300x300x1.jpg,https://images.genius.com/ebfa3436afb13f3842ce798781c68ef4.960x960x1.jpg,3410973,en,2034060,complete,/Vance-joy-where-we-start-lyrics,2,https://genius.com/Vance-joy-where-we-start-sample,"{'year': 2018, 'month': 2, 'day': 23}","February 23, 2018","Feb. 23, 2018",https://images.genius.com/ebfa3436afb13f3842ce798781c68ef4.300x300x1.jpg,https://images.genius.com/ebfa3436afb13f3842ce798781c68ef4.960x960x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 10555}",Where We Start,Where We Start,https://genius.com/Vance-joy-where-we-start-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}"
2,/songs/534401,Vance Joy,Who Am I by Vance Joy,https://images.genius.com/b39eaa9c17c400ae055e90a5a7a8e7b3.300x300x1.jpg,https://images.genius.com/b39eaa9c17c400ae055e90a5a7a8e7b3.1000x1000x1.jpg,534401,en,851512,complete,/Vance-joy-who-am-i-lyrics,2,https://genius.com/Vance-joy-who-am-i-sample,"{'year': 2014, 'month': 9, 'day': 5}","September 5, 2014","Sep. 5, 2014",https://images.genius.com/b39eaa9c17c400ae055e90a5a7a8e7b3.300x300x1.jpg,https://images.genius.com/b39eaa9c17c400ae055e90a5a7a8e7b3.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 13337}",Who Am I,Who Am I,https://genius.com/Vance-joy-who-am-i-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}"
3,/songs/684927,Vance Joy,Winds of Change by Vance Joy,https://images.genius.com/b39eaa9c17c400ae055e90a5a7a8e7b3.300x300x1.jpg,https://images.genius.com/b39eaa9c17c400ae055e90a5a7a8e7b3.1000x1000x1.jpg,684927,en,143119,complete,/Vance-joy-winds-of-change-lyrics,2,https://genius.com/Vance-joy-winds-of-change-sample,"{'year': 2014, 'month': 9, 'day': 5}","September 5, 2014","Sep. 5, 2014",https://images.genius.com/b39eaa9c17c400ae055e90a5a7a8e7b3.300x300x1.jpg,https://images.genius.com/b39eaa9c17c400ae055e90a5a7a8e7b3.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 9113}",Winds of Change,Winds of Change,https://genius.com/Vance-joy-winds-of-change-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}"
0,/songs/6411011,"​benny blanco, Marshmello & Vance Joy","You by ​benny blanco, Marshmello & Vance Joy",https://images.genius.com/4526be6ff652b48a7e346e6a819f4fce.300x300x1.jpg,https://images.genius.com/4526be6ff652b48a7e346e6a819f4fce.1000x1000x1.jpg,6411011,en,1947267,complete,/Benny-blanco-marshmello-and-vance-joy-you-lyrics,4,https://genius.com/Benny-blanco-marshmello-and-vance-joy-you-sample,"{'year': 2021, 'month': 1, 'day': 29}","January 29, 2021","Jan. 29, 2021",https://images.genius.com/fdc1ec7e4ea525428011c37ff0a35372.300x300x1.jpg,https://images.genius.com/fdc1ec7e4ea525428011c37ff0a35372.900x900x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 29576}",You,You,https://genius.com/Benny-blanco-marshmello-and-vance-joy-you-lyrics,[],"{'api_path': '/artists/2573637', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1678135097', 'id': 2573637, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1678135097', 'is_meme_verified': False, 'is_verified': False, 'name': '\u200bbenny blanco, Marshmello & Vance Joy', 'url': 'https://genius.com/artists/Benny-blanco-marshmello-and-vance-joy'}"
0,/songs/6554816,"​benny blanco, Marshmello & Vance Joy","You (Acoustic) by ​benny blanco, Marshmello & Vance Joy",https://images.genius.com/7e1cf84b2df95652b3c7dc2101048362.300x300x1.jpg,https://images.genius.com/7e1cf84b2df95652b3c7dc2101048362.1000x1000x1.jpg,6554816,en,10765173,complete,/Benny-blanco-marshmello-and-vance-joy-you-acoustic-lyrics,,https://genius.com/Benny-blanco-marshmello-and-vance-joy-you-acoustic-sample,"{'year': 2021, 'month': 3, 'day': 2}","March 2, 2021","Mar. 2, 2021",https://images.genius.com/7e1cf84b2df95652b3c7dc2101048362.300x300x1.jpg,https://images.genius.com/7e1cf84b2df95652b3c7dc2101048362.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",You (Acoustic),You (Acoustic),https://genius.com/Benny-blanco-marshmello-and-vance-joy-you-acoustic-lyrics,[],"{'api_path': '/artists/2573637', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1678135097', 'id': 2573637, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1678135097', 'is_meme_verified': False, 'is_verified': False, 'name': '\u200bbenny blanco, Marshmello & Vance Joy', 'url': 'https://genius.com/artists/Benny-blanco-marshmello-and-vance-joy'}"
0,/songs/7391897,"​benny blanco, Marshmello & Vance Joy","You (BUNT. Remix) by ​benny blanco, Marshmello & Vance Joy",https://images.genius.com/4fae83a431afdf4859fb3d6ae61fef77.300x300x1.jpg,https://images.genius.com/4fae83a431afdf4859fb3d6ae61fef77.300x300x1.jpg,7391897,en,8082026,complete,/Benny-blanco-marshmello-and-vance-joy-you-bunt-remix-lyrics,,https://genius.com/Benny-blanco-marshmello-and-vance-joy-you-bunt-remix-sample,"{'year': 2021, 'month': 5, 'day': 30}","May 30, 2021","May. 30, 2021",https://images.genius.com/4fae83a431afdf4859fb3d6ae61fef77.300x300x1.jpg,https://images.genius.com/4fae83a431afdf4859fb3d6ae61fef77.300x300x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",You (BUNT. Remix),You (BUNT. Remix),https://genius.com/Benny-blanco-marshmello-and-vance-joy-you-bunt-remix-lyrics,[],"{'api_path': '/artists/2573637', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1678135097', 'id': 2573637, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1678135097', 'is_meme_verified': False, 'is_verified': False, 'name': '\u200bbenny blanco, Marshmello & Vance Joy', 'url': 'https://genius.com/artists/Benny-blanco-marshmello-and-vance-joy'}"
0,/songs/6446849,The Heavy Hours,You Say My Name by The Heavy Hours,https://images.genius.com/f570dbf2a7fbda81a182bfe850d94783.300x300x1.jpg,https://images.genius.com/f570dbf2a7fbda81a182bfe850d94783.1000x1000x1.jpg,6446849,en,10606635,complete,/The-heavy-hours-you-say-my-name-lyrics,,https://genius.com/The-heavy-hours-you-say-my-name-sample,"{'year': 2022, 'month': 9, 'day': 14}","September 14, 2022","Sep. 14, 2022",https://images.genius.com/f570dbf2a7fbda81a182bfe850d94783.300x300x1.jpg,https://images.genius.com/f570dbf2a7fbda81a182bfe850d94783.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",You Say My Name,You Say My Name,https://genius.com/The-heavy-hours-you-say-my-name-lyrics,[],"{'api_path': '/artists/2376585', 'header_image_url': 'https://images.genius.com/5efde927c645816adf6f72d3e03e085e.1000x154x1.jpg', 'id': 2376585, 'image_url': 'https://images.genius.com/a0faf85f7b4cd6c171b27376e9c6be9a.720x720x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'The Heavy Hours', 'url': 'https://genius.com/artists/The-heavy-hours', 'iq': 320}"
0,/songs/7182518,Vampire Weekend (Ft. Vampire Weekend),* by Vampire Weekend (Ft. Vampire Weekend),https://images.genius.com/11aa552a22db678674a92e03df110e6e.300x300x1.jpg,https://images.genius.com/11aa552a22db678674a92e03df110e6e.1000x1000x1.jpg,7182518,en,14665129,complete,/Vampire-weekend--lyrics,,https://genius.com/Vampire-weekend--sample,,,,https://images.genius.com/11aa552a22db678674a92e03df110e6e.300x300x1.jpg,https://images.genius.com/11aa552a22db678674a92e03df110e6e.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",*,* (Ft. Vampire Weekend),https://genius.com/Vampire-weekend--lyrics,"[{'api_path': '/artists/269', 'header_image_url': 'https://images.genius.com/b89d7174886c636a895f6df3ea3dc823.1000x563x1.jpg', 'id': 269, 'image_url': 'https://images.genius.com/11aa552a22db678674a92e03df110e6e.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Vampire Weekend', 'url': 'https://genius.com/artists/Vampire-weekend', 'iq': 154}]","{'api_path': '/artists/269', 'header_image_url': 'https://images.genius.com/b89d7174886c636a895f6df3ea3dc823.1000x563x1.jpg', 'id': 269, 'image_url': 'https://images.genius.com/11aa552a22db678674a92e03df110e6e.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Vampire Weekend', 'url': 'https://genius.com/artists/Vampire-weekend', 'iq': 154}","2014 Nominees LyricsBest Rap Album WINNER: Macklemore and Ryan Lewis - The Heist Drake - Nothing Was The Same JAY Z - Magna Carta…Holy Grail Kendrick Lamar - Good Kid, m.A.A.d City Kanye West - Yeezus Album of the Year WINNER: Daft Punk – Random Access Memories Kendrick Lamar – Good Kid, m.A.A.d City Sara Bareilles - The Blessed Unrest Macklemore and Ryan Lewis – The Heist Taylor Swift – Red Song of the Year WINNER: Lorde – Royals Pink ft. Nate Ruess – Just Give Me A Reason Bruno Mars – Locked Out Of Heaven Katy Perry – Roar Macklemore and Ryan Lewis ft. Mary Lambert – Same Love Best Rap Song WINNER: Macklemore and Ryan Lewis ft. Wanz - Thrift Shop ASAP Rocky ft. Drake, 2 Chainz & Kendrick Lamar - Fuckin' Problems JAY Z ft. Justin Timberlake - Holy Grail Kanye West - New Slaves Drake - Started From The Bottom Best Pop Duo Or Group Performance WINNER: Daft Punk ft. Pharrell – Get Lucky Pink ft. Nate Ruess – Just Give Me A Reason Rihanna ft. Mikky Ekko – Stay Robin Thicke ft. Pharrell and T.I. – Blurred Lines Justin Timberlake ft. JAY Z – Suit & Tie Best R&B Album WINNER: Alicia Keys - Girl On Fire Faith Evans - R&B Divas John Legend - Love In The Future TGT - Three Kings Best Urban Contemporary Album WINNER: Rihanna - Unapologetic Tamar Braxton - Love And War Fantasia - Side Effects Of You Salaam Remi - One: In The Chamber Mack Wilds -  New York: A Love Story Best Country Album WINNER: Kacey Musgraves – Same Trailer Different Park Jason Aldean – Night Train Tim McGraw – Two Lanes of Freedom Blake Shelton – Based on a True Story Taylor Swift – Red Best New Artist WINNER: Macklemore and Ryan Lewis James Blake Ed Sheeran Kendrick Lamar Kacey Musgraves Record of the Year WINNER: Daft Punk ft. Pharrell – Get Lucky Imagine Dragons – Radioactive Lorde – Royals Bruno Mars – Locked Out Of Heaven Robin Thicke ft. T.I. and Pharrell – Blurred Lines Best Rap/Sung Collaboration WINNER: JAY Z ft. Justin Timberlake - Holy Grail J. Cole ft. Miguel - Power Trip JAY Z ft. Beyoncé - Part II (On The Run) Kendrick Lamar ft. Mary J. Blige - Now Or Never Wiz Khalifa ft. The Weeknd - Remember You Best Rap Performance WINNER: Macklemore and Ryan Lewis ft. Wanz - Thrift Shop Drake - Started From The Bottom Eminem - Berzerk Jay Z - Tom Ford Kendrick Lamar - Swimming Pools (Drank) Best Pop Vocal Album WINNER: Bruno Mars - Unorthodox Jukebox Lana Del Rey - Paradise Lorde - Pure Heroine Robin Thicke - Blurred Lines Justin Timberlake - The 20/20 Experience Best R&B Song (A Songwriters Award) WINNER: James Fauntleroy, Jerome Harmon, Timothy Mosley & Justin Timberlake - Pusher Love Girl Anthony Hamilton & Jairus Mozee - Best Of Me Tamar Braxton, Darhyl Camper, Jr., LaShawn Daniels & Makeba Riddick - Love And War PJ Morton ft. Stevie Wonder - Only One Fantasia Barrino, Missy Elliott, Al Sherrod Lambert, Harmony Samuels & Kyle Stewart - Without Me Best Traditional R&B Performance WINNER: Gary Clark Jr. - Please Come Home Fantasia - Get It Right Maysa - Quiet Fire Gregory Porter - Hey Laura Ryan Shaw - Yesterday Best R&B Performance WINNER: Snarky Puppy With Lalah Hathaway - Something Tamar Braxton - Love And War Anthony Hamilton - Best Of Me Hiatus Kaiyote ft. Q-Tip - Nakamarra Miguel ft. Kendrick Lamar - How Many Drinks? Best Reggae Album WINNER: Ziggy Marley - Ziggy Marley In Concert Beres Hammond - One Love, One Life Sizzla - The Messiah Sly & Robbie And The Jam Masters - Reggae Connection Snoop Lion - Reincarnated Best Dance/Electronica Album WINNER: Daft Punk - Random Access Memories Disclosure - Settle Calvin Harris - 18 Months Kaskade - Atmosphere Pretty Lights - A Color Map Of The Sun Best Alternative Album WINNER: Vampire Weekend - Modern Vampires Of The City Neko Case - The Worse Things Get, The Harder I Fight, The Harder I Fight, The More I Love You The National - Trouble Will Find Me Nine Inch Nails - Hesitation Marks Tame Impala - Lonerism29Embed"
